RespId,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5,Q30,ppage,educ,race,gender,income_cat,voter_category
474055,1,3,1,3,4,1,1,1,1,1,1,1,1,1,62,1,4,2,3,3
474056,3,3,1,1,2,3,4,3,3,4,4,3,1,3,39,2,4,1,2,2
474057,2,3,2,3,3,1,1,2,3,1,4,3,1,1,65,2,3,1,1,3
474058,3,4,3,1,1,3,1,1,2,1,2,1,1,3,60,3,4,1,2,1
474059,1,1,1,1,2,1,1,1,1,1,1,1,2,5,67,2,4,2,1,3
474061,4,4,1,1,1,4,2,1,1,4,3,2,1,1,37,2,4,2,1,3
474062,2,4,4,2,2,1,1,1,4,2,1,1,1,3,61,1,4,1,4,2
474065,2,2,3,2,4,1,3,3,3,1,4,4,2,5,50,2,2,2,1,2
474066,1,1,2,1,1,2,1,1,2,3,1,2,1,5,38,1,1,1,2,2
474067,3,4,2,1,2,2,1,2,2,2,2,2,1,1,70,3,4,2,3,2
474068,4,4,1,1,3,4,3,2,3,1,3,1,1,3,74,1,4,2,3,2
474071,1,3,3,3,2,2,3,2,2,3,4,1,1,2,70,2,1,2,1,1
474072,1,1,3,1,1,2,3,3,3,3,4,3,2,3,37,2,4,1,3,3
474074,3,4,2,3,2,4,3,4,4,2,4,1,2,2,48,2,4,1,3,3
474075,2,3,3,2,3,2,4,1,1,1,2,1,1,1,78,1,4,1,3,1
484367,1,1,3,1,4,1,2,3,2,2,2,2,1,5,22,3,2,2,3,3
474076,1,2,2,2,2,1,1,1,1,3,4,2,1,2,56,3,1,2,1,2
474077,1,1,1,1,1,1,1,1,1,1,1,1,2,1,39,3,4,2,1,2
474078,1,1,2,1,2,2,1,1,3,2,2,1,1,2,33,2,4,2,1,2
484371,2,2,4,3,3,2,1,1,2,1,2,2,1,3,57,1,4,1,3,1
474079,1,2,4,4,2,1,2,1,1,2,3,2,1,2,34,1,1,1,3,1
474080,2,2,2,1,1,1,4,3,3,3,3,2,2,3,34,1,4,2,4,3
474082,1,1,4,3,2,1,1,2,2,2,2,2,2,2,70,3,1,1,3,2
474083,2,2,3,2,2,4,4,4,4,4,3,3,2,4,64,2,2,1,3,3
474084,1,2,2,2,2,1,1,1,1,1,1,1,1,2,66,3,1,1,2,1
474085,2,2,3,2,3,2,2,2,3,2,1,2,2,3,75,1,4,2,3,1
474086,1,1,1,1,1,1,1,1,1,1,1,1,1,2,41,2,3,2,2,2
474087,3,4,1,1,2,4,1,2,1,2,1,1,1,3,77,3,4,2,2,3
474088,4,4,1,1,1,3,1,1,2,4,3,1,1,1,52,2,2,1,4,1
474089,1,2,3,3,3,2,2,2,1,3,1,2,1,2,37,1,3,1,4,2
474090,2,3,2,3,2,2,1,1,1,2,2,1,1,2,59,2,4,1,2,1
474091,4,4,2,1,2,3,1,2,2,2,2,1,1,1,60,1,4,2,4,1
474092,4,1,2,4,2,1,2,2,2,3,1,1,1,3,58,1,1,2,3,3
474093,2,2,3,2,2,1,3,3,3,3,2,1,1,1,66,3,4,1,3,1
474094,1,2,3,2,1,3,2,2,2,3,1,1,1,1,42,1,3,2,4,2
474095,1,1,4,4,4,1,1,1,2,2,1,1,1,2,22,3,4,1,2,1
474097,1,1,3,2,1,2,2,2,1,1,1,2,1,3,29,3,4,1,2,2
474098,3,3,1,1,1,2,4,4,4,4,4,4,2,3,33,3,4,1,2,2
474099,2,3,3,2,3,3,1,1,1,2,2,1,1,1,68,3,4,1,1,1
474100,1,1,4,4,2,1,3,3,3,3,3,2,1,2,73,1,4,2,3,1
474103,4,3,4,2,1,3,1,1,1,4,4,1,2,5,64,2,3,1,1,2
474105,2,4,3,1,1,2,1,1,1,2,2,1,1,1,34,1,2,1,4,2
474107,2,2,3,2,1,2,2,2,2,2,3,2,2,1,58,3,4,1,1,1
474110,1,2,3,4,2,1,2,2,2,2,1,2,1,2,52,2,4,1,2,2
474112,3,4,2,1,4,4,2,3,3,4,4,2,1,1,40,3,4,2,2,2
474113,1,1,4,4,2,1,1,1,1,1,1,1,1,2,68,3,1,2,3,1
474114,3,3,3,2,2,3,3,2,2,3,1,2,2,3,64,3,4,2,1,2
474115,2,4,1,1,1,4,1,4,4,4,4,4,2,3,26,2,4,2,2,3
474116,4,4,1,1,3,3,1,2,2,4,4,1,1,1,27,3,4,1,2,3
474118,3,4,2,2,1,2,4,3,4,4,4,4,1,1,33,1,2,2,4,3
474120,4,4,2,2,2,4,3,2,4,3,2,3,2,1,53,2,4,2,1,2
474121,3,3,2,1,3,3,2,2,2,3,2,2,1,1,73,1,4,2,3,1
474122,1,2,4,4,3,1,1,2,2,2,2,2,1,2,76,3,1,2,1,2
474123,4,4,2,1,3,3,4,4,4,4,4,1,2,1,63,3,4,1,1,2
474125,4,4,2,1,2,3,1,2,2,3,2,3,1,5,38,2,4,1,2,3
474127,3,2,2,1,2,2,3,3,3,4,4,3,2,3,76,3,4,2,2,1
474128,2,2,2,2,2,2,2,2,2,3,3,3,1,3,71,2,4,2,2,2
474130,1,1,2,1,2,1,1,2,2,2,2,2,1,2,75,2,2,2,1,2
474131,2,2,4,3,2,2,2,1,1,1,3,1,1,5,25,1,4,2,1,3
474132,1,1,3,3,1,2,1,1,4,1,1,4,1,3,49,3,2,2,2,2
474133,1,3,4,2,3,1,1,1,1,1,3,1,1,2,67,1,4,1,2,2
474134,1,1,3,2,3,2,1,2,2,2,2,2,1,2,61,1,4,2,3,2
474135,1,3,3,1,1,1,2,1,1,4,2,1,2,5,42,2,4,1,1,3
474136,2,1,3,2,2,2,3,2,2,4,4,2,1,1,84,2,4,1,3,1
474139,4,4,3,1,2,4,1,1,1,1,1,1,1,1,53,2,4,2,1,3
474140,1,2,2,2,1,2,1,2,2,1,1,1,1,1,22,3,4,2,1,1
474141,2,4,2,1,2,2,1,2,2,3,2,2,1,1,64,2,4,2,2,2
474142,2,3,3,2,3,2,2,3,4,4,4,4,1,2,62,2,4,1,4,2
474143,4,4,1,1,3,3,1,1,2,4,2,1,1,1,63,2,4,1,3,1
474144,4,4,4,1,1,4,3,1,2,3,2,1,2,5,29,1,4,1,2,2
474145,1,1,4,2,3,1,2,1,1,2,2,2,1,2,27,1,4,2,2,3
474146,1,1,4,1,2,2,1,1,1,2,1,1,1,2,27,1,1,1,2,3
474147,1,2,4,2,2,1,1,2,4,2,3,2,1,3,59,1,3,1,4,2
474148,1,1,4,2,2,1,1,1,1,2,1,1,1,2,50,1,1,2,4,1
474150,1,4,2,2,2,1,1,1,2,1,1,1,1,5,61,2,4,1,1,3
474151,1,3,1,1,1,1,4,4,3,4,4,3,1,1,65,1,4,2,3,2
474153,1,2,1,2,1,2,2,2,3,2,2,2,1,2,63,1,1,1,2,1
474155,2,2,4,2,1,1,1,2,2,1,1,1,1,5,75,3,4,1,3,3
474156,2,2,3,2,2,2,4,3,3,3,3,2,2,5,50,3,4,1,3,3
474157,2,4,4,2,2,2,1,3,3,2,2,2,2,5,64,2,1,1,1,2
474158,2,4,1,2,2,3,1,2,1,1,3,3,1,2,67,1,2,1,1,1
474159,3,2,2,2,2,1,3,4,3,3,2,3,1,2,75,2,2,2,3,1
474160,4,3,3,3,3,4,1,3,3,3,3,3,1,2,65,2,4,1,2,1
474162,1,1,3,1,1,2,2,1,2,2,3,4,1,4,29,1,2,2,4,2
474164,1,4,4,4,4,2,1,1,3,2,1,1,1,3,74,1,4,2,4,1
474165,2,2,2,2,2,2,2,2,2,2,2,2,1,3,29,1,3,2,2,3
474167,4,4,2,1,1,3,1,2,2,3,1,1,1,1,59,1,4,2,4,2
474168,2,2,3,2,1,2,1,1,2,2,1,1,1,3,65,3,4,1,2,1
484465,3,4,1,1,1,3,3,2,3,1,2,3,2,3,23,3,4,2,1,1
474170,2,4,2,1,1,4,2,3,3,2,4,2,2,1,36,3,4,2,1,2
474172,2,3,2,2,3,1,2,3,3,2,2,1,1,1,55,3,4,1,2,2
474173,2,1,1,1,2,2,1,1,2,3,2,1,1,1,27,1,4,2,1,3
474174,1,2,3,2,3,2,2,2,2,2,1,2,1,1,63,1,4,2,3,2
474175,1,1,2,2,2,2,2,2,2,2,2,2,1,3,58,1,1,2,4,2
474176,1,2,3,3,3,1,1,1,2,1,1,1,1,2,73,1,4,2,4,3
474179,2,2,3,2,3,2,1,1,1,2,2,1,1,2,67,2,1,1,1,1
474180,1,1,3,1,2,2,3,2,2,3,1,2,1,4,48,3,4,2,4,2
474182,1,1,4,2,2,1,4,3,3,1,1,3,1,2,58,2,1,1,1,2
474183,2,2,2,2,2,2,2,2,3,3,2,2,1,3,54,2,2,2,2,3
474184,1,1,4,3,3,1,1,1,2,2,1,3,1,1,58,1,4,2,4,2
474185,1,3,4,2,1,1,1,1,1,1,2,1,1,2,73,1,4,1,3,2
474186,1,2,3,4,2,1,4,1,1,1,4,1,1,2,73,3,2,1,3,2
474188,2,3,2,2,2,2,1,1,1,3,2,1,2,5,68,2,4,1,4,3
474190,1,1,4,2,1,4,1,1,1,1,3,3,1,2,83,3,1,1,3,1
484488,4,1,1,1,2,1,1,1,1,1,1,1,1,1,61,2,4,1,3,1
474191,4,4,2,1,2,4,2,2,2,4,2,2,1,1,61,1,4,2,3,1
474192,2,4,3,1,2,1,1,1,1,1,1,3,1,3,79,3,1,2,2,2
474193,4,4,3,4,3,3,2,1,1,4,2,1,1,1,59,3,4,1,1,1
474194,1,4,1,1,1,4,2,2,1,2,4,4,2,3,22,2,4,1,2,1
474195,2,3,4,2,1,2,2,2,3,2,2,2,2,5,59,2,4,1,1,3
474196,2,3,1,2,2,3,2,3,2,3,3,3,1,3,33,3,4,1,3,2
474197,2,2,4,2,2,1,3,2,2,2,4,3,1,3,75,3,4,2,3,2
484496,2,4,2,1,1,2,1,1,2,1,1,2,1,3,67,2,4,1,1,1
474198,1,2,4,4,2,1,2,2,2,3,2,3,1,3,62,1,4,1,4,2
474200,1,3,1,1,1,3,1,1,1,4,4,1,1,1,35,3,4,1,1,3
474201,1,2,4,4,3,2,1,2,2,1,1,1,1,3,68,1,4,2,4,1
474204,1,1,4,2,2,1,1,1,1,2,1,1,1,3,37,1,4,2,3,1
474207,2,3,3,2,2,1,2,2,2,2,2,1,1,3,61,1,4,1,3,1
474208,3,3,3,1,3,1,2,2,3,2,4,4,2,3,29,1,3,1,4,3
474209,1,1,4,1,1,1,2,1,1,2,1,1,1,2,30,1,4,1,2,3
474210,1,2,3,1,1,2,2,2,3,4,1,2,2,3,39,2,4,2,1,3
474212,3,3,3,1,1,3,2,1,1,2,3,2,2,4,41,1,4,1,2,1
474214,2,2,2,2,2,2,2,2,3,2,4,2,2,5,47,1,1,2,4,2
474215,1,1,2,1,1,2,1,2,3,2,1,1,1,2,34,1,1,2,4,2
474216,1,1,4,4,4,1,1,1,2,3,1,1,1,2,59,1,4,2,4,1
474217,2,2,2,1,2,3,3,3,3,4,4,3,1,3,50,3,4,2,3,2
474219,4,4,3,1,3,4,2,3,2,4,4,1,1,3,60,2,3,2,2,3
474221,4,3,4,3,2,1,3,1,4,3,2,3,2,1,29,1,4,1,2,3
474222,2,2,3,3,2,2,2,3,3,3,1,2,1,3,67,1,1,2,3,2
474224,4,4,1,1,1,4,1,1,1,1,1,1,1,4,64,2,4,2,4,1
474225,1,1,3,3,2,1,1,1,1,1,2,1,1,3,69,1,1,1,1,2
474226,2,2,3,3,3,2,2,2,2,2,2,2,1,2,58,1,3,2,4,1
474227,3,3,2,2,2,2,1,2,2,2,1,1,1,1,58,2,4,2,1,3
474228,1,2,2,2,2,2,2,2,2,2,2,2,1,2,47,2,1,1,1,2
474230,1,1,2,3,2,1,2,1,1,3,3,3,1,3,39,1,4,2,4,2
474231,4,4,4,4,4,4,4,4,4,4,4,4,2,5,27,2,1,2,1,3
474232,1,1,2,1,1,2,1,1,1,3,4,1,1,2,27,2,3,1,3,3
484532,3,4,3,2,2,3,3,3,3,3,2,2,2,5,29,1,4,2,2,3
474233,2,4,2,2,3,3,2,3,2,3,3,2,1,1,53,3,4,1,4,1
474236,1,1,4,4,4,2,1,1,2,2,2,3,1,1,69,1,4,2,4,1
474238,4,4,1,1,4,3,1,1,1,1,3,4,1,1,63,1,1,1,3,2
474240,2,2,2,3,2,2,3,2,2,3,3,2,2,3,41,3,4,1,4,3
474241,1,1,4,3,2,2,2,2,3,2,2,3,1,3,42,1,4,2,4,2
484542,1,1,4,1,2,1,1,1,2,3,2,2,1,2,31,1,3,2,2,1
484543,1,1,1,1,1,4,4,4,4,4,4,4,2,5,31,2,1,2,1,3
474242,2,4,1,1,2,3,1,4,4,4,3,1,1,1,26,2,4,2,2,2
474243,2,2,2,2,2,2,2,2,2,2,2,2,2,2,27,2,2,2,1,3
474244,1,3,4,3,2,2,3,3,3,3,2,3,1,3,48,1,4,2,4,2
474245,1,2,4,2,3,1,1,1,2,2,2,1,1,2,30,1,3,1,3,1
474246,3,3,3,3,3,3,2,2,2,2,2,2,1,2,50,2,2,2,1,2
474247,2,2,2,2,1,2,2,4,2,3,4,3,1,5,31,2,2,1,1,2
474249,1,1,4,2,2,1,1,1,1,2,2,1,1,3,43,1,4,2,4,2
474250,1,2,4,2,2,2,2,2,2,2,2,2,1,2,31,1,4,1,3,3
474252,2,4,2,1,3,2,2,3,2,2,3,2,1,1,66,1,4,2,4,2
474254,2,4,1,1,2,3,2,2,2,4,4,4,2,5,34,2,2,2,1,3
474255,2,2,2,2,2,2,2,2,2,3,3,3,2,1,41,1,4,1,4,2
484562,1,2,3,1,1,4,3,3,3,3,4,3,2,5,27,2,4,1,2,3
474260,1,1,2,2,1,1,2,2,3,3,1,1,1,3,46,3,1,2,2,3
474261,4,2,3,3,3,3,1,2,2,4,3,2,1,2,29,3,1,1,4,1
474262,1,1,4,2,2,1,1,1,1,2,1,1,1,2,68,3,4,1,1,1
474264,1,3,3,3,1,2,3,3,3,3,4,3,1,5,42,2,4,1,1,2
474266,4,4,4,4,4,4,1,1,1,1,1,1,1,1,57,2,4,2,1,3
474267,1,2,4,1,1,1,3,3,2,4,4,3,1,2,52,1,1,2,3,3
474268,1,1,2,2,2,1,1,1,1,2,4,1,1,5,66,2,1,1,1,1
474270,2,3,3,2,3,3,2,2,2,3,3,1,2,1,43,2,4,1,2,3
484575,1,2,3,3,2,2,3,3,3,3,3,3,2,5,27,2,4,2,1,3
474272,1,2,3,3,3,1,2,2,2,2,2,2,1,5,49,2,1,1,1,3
474273,1,3,4,3,3,1,2,1,2,2,2,1,1,2,71,3,4,2,3,1
484579,3,4,3,2,2,3,3,3,2,3,4,2,1,1,49,2,4,2,1,3
474275,2,4,3,2,3,2,2,2,2,3,2,2,1,3,54,1,4,2,4,1
474276,1,1,3,1,2,1,1,1,1,1,1,1,2,5,53,2,2,1,4,3
474278,1,2,3,1,1,1,1,1,1,2,1,1,1,2,47,1,1,2,2,1
484585,1,2,4,1,4,2,1,1,1,3,1,2,1,5,72,2,2,2,2,3
474279,2,2,4,1,2,2,2,2,3,1,4,1,1,3,68,3,4,1,1,2
474280,2,2,2,2,2,1,4,4,4,4,4,4,2,5,23,2,1,1,2,3
474281,1,1,2,3,2,1,4,2,2,2,4,3,1,2,65,2,1,1,1,1
474282,2,2,2,2,2,2,1,1,1,1,1,1,1,2,67,2,1,1,2,2
474286,2,2,2,1,1,3,3,4,4,4,4,4,1,3,29,1,4,2,3,1
474287,1,2,3,2,2,2,2,3,3,3,2,3,1,2,58,1,2,1,4,3
474289,2,4,1,1,1,2,1,4,2,4,3,1,1,1,68,3,4,1,3,2
474290,2,2,2,2,2,2,2,2,2,2,2,2,1,1,77,3,4,1,2,1
474292,2,1,1,1,1,2,1,1,2,2,4,1,1,1,40,2,4,1,2,1
474293,2,4,4,4,3,1,2,2,2,3,2,2,1,2,70,1,4,2,2,2
474295,1,2,3,3,1,2,2,1,1,2,2,2,1,2,59,1,4,1,3,1
484603,2,4,3,1,1,3,1,1,1,3,3,1,2,5,68,3,3,1,1,2
474298,2,3,2,1,2,2,2,2,2,3,3,2,1,3,37,1,4,2,3,3
474299,2,2,2,2,2,2,3,3,3,3,3,2,2,5,36,2,2,1,3,3
474300,1,3,3,2,2,1,1,1,1,2,1,1,1,2,72,1,3,1,3,1
474301,2,3,3,4,1,2,1,2,3,2,4,3,1,2,72,2,4,1,1,2
474302,1,1,3,1,1,3,1,1,1,1,1,1,1,2,63,3,1,1,2,3
474303,2,4,1,1,1,4,2,1,3,4,4,1,1,3,49,1,4,2,4,1
474304,3,3,1,1,1,2,1,1,1,1,3,3,1,3,48,1,4,2,2,2
474305,1,3,2,1,2,2,2,1,1,4,3,2,1,2,54,2,4,2,2,2
474306,1,3,3,1,1,1,1,1,3,4,1,2,2,1,58,1,4,1,2,1
474307,1,1,3,1,1,2,1,1,1,3,1,1,1,2,39,3,3,2,3,2
474310,4,4,1,1,1,4,1,1,1,1,1,1,1,1,61,3,4,1,1,2
474311,1,1,4,1,1,2,1,1,1,2,2,1,1,2,65,1,1,1,3,2
474312,4,4,1,1,1,3,3,4,4,1,4,1,1,1,67,1,4,1,3,1
474313,4,4,3,1,3,3,2,2,2,2,2,2,1,3,43,2,4,2,1,3
474314,1,1,1,2,2,1,3,2,2,3,2,1,2,3,50,1,4,2,4,2
484625,1,1,4,2,1,1,1,1,1,1,1,1,1,2,28,1,4,2,4,2
474317,1,1,3,2,2,2,2,2,2,2,2,1,1,2,31,1,4,1,1,3
474320,1,4,1,1,1,3,2,1,1,2,1,2,2,5,53,1,1,1,3,2
474322,1,1,4,4,4,2,2,2,2,4,2,2,1,2,41,1,4,2,3,2
474323,1,1,3,4,2,1,2,1,1,2,3,2,2,2,69,3,1,2,2,2
474324,1,3,4,1,2,2,3,3,3,3,4,3,1,3,31,3,3,1,2,2
474325,1,1,2,1,1,2,4,4,4,4,4,4,2,2,45,3,1,2,1,2
474326,1,1,1,1,1,1,1,1,1,1,1,2,2,2,28,1,2,2,2,1
474327,1,1,2,1,2,2,2,2,2,3,4,2,2,5,40,2,4,1,1,2
474328,3,3,2,1,2,2,2,1,1,3,2,2,1,1,42,2,4,2,2,2
474329,2,4,2,1,2,2,2,2,2,2,2,2,1,1,41,3,4,1,3,2
474330,1,1,3,2,3,3,2,2,3,3,2,3,1,1,78,2,4,2,3,1
474331,1,1,3,2,2,2,2,2,2,2,2,2,2,2,36,1,4,2,3,3
474332,3,4,1,1,1,3,1,1,1,1,2,1,1,1,73,3,4,1,2,1
474333,3,3,2,3,2,4,4,1,1,3,3,1,2,5,28,3,4,2,2,1
474335,2,2,4,2,3,2,1,1,1,1,1,1,1,2,60,2,2,1,4,3
474336,1,1,3,2,2,1,1,2,2,3,2,2,2,5,37,2,1,2,2,2
474337,3,4,3,2,3,3,2,2,2,2,3,1,1,3,76,3,4,1,2,1
474338,2,2,3,2,2,1,1,1,1,2,2,1,1,1,57,3,2,1,1,2
474339,2,3,2,3,2,2,2,4,2,2,4,2,1,3,59,2,4,1,1,2
474340,1,4,3,2,2,2,1,2,1,2,2,2,1,2,58,3,2,1,3,2
474341,1,2,3,3,2,1,1,1,1,1,2,1,1,5,73,3,4,1,3,2
474342,1,2,4,4,3,1,1,1,1,4,3,3,1,2,55,1,4,1,4,1
474343,3,1,2,3,3,1,2,2,2,2,2,2,2,2,29,1,2,1,4,3
474345,1,3,2,2,2,2,4,4,4,4,4,4,2,5,54,3,1,2,2,3
474347,1,3,4,3,1,1,1,1,1,1,1,1,1,2,57,1,4,2,4,2
474348,2,4,3,1,4,1,1,1,1,2,4,1,1,1,69,3,4,1,1,2
484661,3,4,2,2,3,2,2,2,2,3,3,2,1,1,45,1,2,2,4,2
474350,1,1,3,1,1,3,4,4,4,4,4,3,2,5,33,3,1,1,1,3
474351,2,2,3,2,2,2,2,2,2,2,2,2,1,2,34,1,4,1,4,2
474353,3,3,3,3,3,3,3,3,4,3,4,2,2,1,25,1,4,2,2,1
474354,1,2,4,4,2,1,1,1,1,1,1,2,1,3,54,3,2,1,3,1
474356,3,4,3,2,2,2,3,2,3,3,2,2,1,3,53,1,4,2,3,3
474360,1,2,2,3,2,2,1,2,2,2,2,2,1,2,40,1,4,2,1,3
474361,1,1,1,1,1,1,1,2,4,2,3,4,1,5,72,2,4,1,1,2
474362,1,2,4,4,1,3,1,1,2,4,1,2,1,2,59,2,1,1,1,2
474363,3,2,2,2,2,4,1,3,3,1,3,2,1,1,66,2,4,1,3,1
474364,3,4,3,2,1,4,2,2,2,2,4,3,1,3,45,3,2,1,1,3
474365,3,4,2,4,2,3,1,1,1,1,2,2,1,3,66,2,4,1,2,1
474367,2,4,3,2,2,3,2,2,3,3,2,3,2,3,27,1,4,2,1,3
474368,1,2,3,3,3,3,1,1,3,3,3,3,2,5,27,3,4,2,1,3
474369,1,1,4,3,2,1,2,2,2,2,2,2,1,2,54,1,4,1,4,2
474370,2,2,1,2,2,2,2,2,1,2,2,2,1,2,42,2,4,2,2,2
474371,1,4,1,1,1,2,2,2,3,4,2,2,1,1,77,3,4,1,3,1
474372,1,1,4,2,3,1,1,1,1,2,1,1,1,2,66,1,1,1,4,2
474373,2,4,2,1,1,3,1,1,1,1,1,1,1,4,72,1,4,1,3,1
474374,1,3,4,3,2,1,1,2,2,2,2,1,1,2,68,1,1,1,3,1
474378,3,4,4,2,2,2,3,3,3,4,3,3,2,3,64,1,4,2,4,2
484692,2,2,3,2,2,2,3,3,3,3,3,3,1,1,28,3,2,1,2,3
474379,1,1,4,4,2,1,4,4,4,4,4,4,1,2,29,1,2,1,4,1
474380,1,1,3,2,2,2,3,1,2,2,3,2,1,2,33,3,3,1,2,2
484695,4,4,4,1,2,2,1,1,1,2,2,1,1,1,55,2,2,1,2,3
474382,2,3,2,1,2,2,2,2,2,1,2,1,2,1,52,3,4,2,4,2
474384,2,2,1,2,1,2,2,1,2,3,4,3,1,1,55,2,4,1,2,2
474385,1,1,4,3,2,1,1,1,2,2,4,2,1,2,27,2,2,1,2,3
474387,4,4,3,3,3,4,1,2,3,3,2,1,1,2,56,2,4,2,1,2
474388,1,1,3,4,2,2,3,1,2,2,1,1,1,3,42,3,2,2,2,1
474389,1,1,4,4,2,3,2,2,2,2,3,2,1,1,57,1,3,2,3,2
474391,1,1,3,2,2,1,1,1,1,1,1,1,1,2,77,1,2,2,2,2
474393,1,2,3,3,2,2,1,1,1,2,2,3,1,2,26,1,4,2,4,2
474394,2,4,1,1,2,3,1,1,1,1,1,1,1,1,79,3,4,2,2,2
474396,1,2,1,2,1,1,4,2,2,2,4,3,1,2,74,2,2,2,2,1
474399,1,1,3,1,2,1,2,2,3,1,3,3,1,2,62,2,2,2,3,1
484715,2,3,3,2,2,2,1,1,1,1,2,2,2,5,58,2,2,1,1,3
474400,1,1,4,2,3,1,3,3,3,4,4,3,1,2,44,1,1,2,3,3
474401,2,2,4,1,1,1,3,2,2,2,3,2,1,1,27,2,4,1,1,3
484718,3,3,1,1,3,2,3,2,1,4,4,1,1,1,31,3,4,1,2,1
474402,1,1,4,1,2,1,1,1,2,1,2,2,1,2,52,1,4,2,3,1
474404,3,3,4,3,1,1,4,4,4,4,4,4,2,2,59,2,2,2,3,2
474405,2,2,2,2,2,2,2,3,2,3,2,2,2,2,24,2,1,1,1,3
474408,1,1,2,1,1,1,3,3,4,4,4,3,2,2,43,2,2,2,1,2
474409,1,1,4,4,2,1,1,1,1,3,1,2,1,2,56,3,1,2,3,2
474411,1,1,4,1,1,2,1,1,1,2,2,2,1,3,42,1,4,2,4,2
474413,1,1,4,2,2,2,1,1,1,2,4,2,1,2,58,3,1,1,3,1
474414,1,1,4,2,1,1,2,2,2,2,2,2,1,4,24,1,4,1,3,1
474416,1,2,4,3,3,1,1,1,1,1,2,1,1,2,39,2,4,2,1,2
474418,1,2,2,1,2,1,1,2,2,2,4,1,1,3,69,3,4,1,3,1
474419,1,1,4,3,4,3,1,1,1,2,2,4,1,3,30,1,4,2,4,2
474420,1,1,3,1,1,1,1,2,2,4,3,2,2,2,26,1,1,1,1,3
474421,3,4,1,1,2,2,1,2,3,3,2,1,1,1,43,2,4,2,4,2
474422,1,2,2,1,2,2,3,3,2,4,2,3,2,3,41,1,4,1,4,1
474424,1,2,4,3,2,2,1,1,1,2,2,1,1,2,60,1,2,2,2,2
474427,2,4,2,1,3,2,1,1,3,2,1,1,2,5,48,2,4,1,3,2
474428,1,2,3,2,2,3,2,1,2,4,4,2,1,2,55,1,1,2,4,2
474431,1,1,4,3,2,1,1,1,2,2,1,2,1,2,54,1,4,1,4,1
474433,3,4,2,1,1,2,3,2,3,3,4,2,1,1,25,3,4,2,1,1
474434,3,3,1,1,2,4,2,3,3,4,2,3,2,1,31,1,4,1,4,2
474435,2,2,3,1,3,2,3,3,3,2,3,3,2,3,38,1,4,1,4,2
474436,1,1,2,1,1,1,1,4,4,2,2,4,1,3,55,1,4,1,4,2
474437,4,2,3,2,2,4,1,1,2,2,2,2,1,3,67,2,2,2,2,2
474438,1,1,4,3,2,1,1,1,1,2,2,1,1,2,56,2,2,1,3,2
474439,1,1,2,2,1,2,4,4,4,4,3,2,1,1,56,2,4,2,1,3
474443,3,3,3,2,3,2,1,2,2,2,1,2,2,5,56,2,4,2,2,3
474444,2,3,1,1,3,2,3,2,2,2,4,1,1,2,44,2,2,1,3,2
474446,2,3,4,1,1,2,4,3,3,3,3,3,2,3,40,1,4,1,3,1
474447,3,3,2,1,2,3,2,3,3,3,2,2,1,1,51,1,4,2,4,1
474449,1,4,1,1,3,4,1,1,1,4,4,1,1,1,23,3,4,2,2,3
474450,1,2,4,4,4,2,1,1,2,1,1,1,1,2,63,1,4,1,4,1
474454,3,3,3,1,1,3,2,3,3,4,4,2,1,1,77,2,4,1,1,2
474455,2,4,2,1,1,2,1,2,1,2,1,1,1,1,70,2,3,1,2,2
474457,3,3,1,2,3,2,3,4,4,4,4,4,2,1,30,2,4,1,1,3
474458,2,2,3,2,3,2,2,2,2,3,3,2,1,1,47,2,4,1,3,2
474460,1,3,4,3,3,1,1,1,3,1,4,3,1,2,66,3,4,1,2,2
474461,3,2,1,1,2,3,3,2,2,3,2,2,2,3,45,1,4,2,4,2
474462,2,4,2,1,1,3,1,1,2,4,3,2,1,5,39,2,4,1,2,2
474464,1,1,4,3,2,1,2,2,2,3,2,4,1,3,53,2,4,1,3,1
474465,1,1,4,4,2,2,1,1,3,2,3,4,1,2,34,1,4,2,3,2
474466,1,4,3,2,2,2,1,1,2,3,3,2,1,1,40,1,4,1,3,2
474468,2,2,2,2,2,2,3,3,3,3,2,3,2,5,56,1,4,2,4,1
474469,3,4,3,2,1,2,1,2,2,1,1,2,2,1,79,3,4,1,2,1
474471,1,1,2,2,2,1,3,1,2,1,2,1,1,2,59,1,1,1,1,2
474472,1,3,3,1,1,2,1,1,2,1,2,1,1,5,36,1,4,1,4,2
474473,2,2,3,2,2,1,2,1,1,3,3,1,1,3,40,1,4,1,4,2
474474,3,3,2,1,1,3,4,4,4,4,4,3,2,3,23,3,4,2,1,3
474475,1,1,3,1,2,1,1,2,2,2,4,2,1,2,66,3,1,1,4,2
474476,1,1,3,1,2,2,2,1,1,2,1,1,1,2,60,3,1,2,1,2
474477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,3,1,1,1,1
484797,1,2,4,3,3,2,1,1,1,3,1,1,1,2,49,2,4,2,3,2
474479,2,4,2,1,1,2,2,2,3,4,1,3,2,2,52,3,4,2,2,1
474480,2,1,4,3,3,2,1,2,2,1,3,2,1,2,75,1,1,1,2,1
474482,3,3,2,2,2,2,3,3,3,4,3,3,2,5,31,1,2,1,2,3
474484,2,4,1,1,2,3,1,1,1,3,4,1,1,1,56,2,4,1,2,2
474485,4,4,1,1,2,3,1,1,2,3,3,3,1,1,68,1,4,2,2,1
